"Location","Year","Trial","Experiment.Name","Design","Index","AIC","logLik","Moran.I.statistic","Expectation","Variance","p.Value","CV","Model"
"Lind",2020,"AWY1","2020 AWY1 LND","Alpha-Lattice","Can_Cover",55.9772579464548,21.0113710267726,-0.112113408899783,-0.00699300699300699,0.00379203347960417,0.956095333078229,10.3421489466929,"2D Spline"
"Lind",2020,"AWY1","2020 AWY1 LND","Alpha-Lattice","NDVI",81.5775918266979,8.21120408665107,-0.112113408899783,-0.00699300699300699,0.00379203347960417,0.956095333078229,7.92549972791717,"2D Spline"
"Lind",2020,"AWY1","2020 AWY1 LND","Alpha-Lattice","NDRE2",64.2071034263159,16.896448286842,-0.112113408899783,-0.00699300699300699,0.00379203347960417,0.956095333078229,7.15109852653234,"2D Spline"
"Pullman",2020,"AWY1","2020 AWY1 PUL","Alpha-Lattice","Control",137.557562309473,-20.7787811547365,-0.105829998313685,-0.00699300699300699,0.00380822798541754,0.945379581073173,8.35532689726877,"2D Spline"
"Pullman",2020,"AWY1","2020 AWY1 PUL","Alpha-Lattice","Can_Cover",130.864457339624,-16.432228669812,-0.105829998313685,-0.00699300699300699,0.00380822798541754,0.945379581073173,7.92944758735451,"2D Spline"
"Pullman",2020,"AWY1","2020 AWY1 PUL","Alpha-Lattice","NDVI",132.360124308795,-17.1800621543975,-0.105829998313685,-0.00699300699300699,0.00380822798541754,0.945379581073173,8.12500057580172,"2D Spline"
"Pullman",2020,"AWY1","2020 AWY1 PUL","Alpha-Lattice","NDRE2",134.18531621248,-18.0926581062398,-0.105829998313685,-0.00699300699300699,0.00380822798541754,0.945379581073173,8.08475937026838,"2D Spline"
"Ritzville",2020,"AWY1","2020 AWY1 RIT","Alpha-Lattice","Control",154.586414248902,-29.2932071244511,-0.272451920856665,-0.00699300699300699,0.00377875730033234,0.999992141760879,7.91527225716681,"2D Spline"
"Ritzville",2020,"AWY1","2020 AWY1 RIT","Alpha-Lattice","Can_Cover",155.893823837352,-28.9469119186762,-0.272451920856665,-0.00699300699300699,0.00377875730033234,0.999992141760879,7.90094921509519,"2D Spline"
"Ritzville",2020,"AWY1","2020 AWY1 RIT","Alpha-Lattice","NDVI",156.804502881385,-29.4022514406925,-0.272451920856665,-0.00699300699300699,0.00377875730033234,0.999992141760879,7.91635613830085,"2D Spline"
"Ritzville",2020,"AWY1","2020 AWY1 RIT","Alpha-Lattice","NDRE2",156.344099782782,-29.172049891391,-0.272451920856665,-0.00699300699300699,0.00377875730033234,0.999992141760879,7.87789770750596,"2D Spline"
"Farmington",2020,"AWY2","2020 AWY2 FMN","Alpha-Lattice","Control",193.719718837156,-48.8598594185781,-0.0663847742349253,-0.00699300699300699,0.00381385769992343,0.831902280937573,10.6789064005116,"2D Spline"
"Farmington",2020,"AWY2","2020 AWY2 FMN","Alpha-Lattice","Can_Cover",189.532493618082,-45.766246809041,-0.0663847742349253,-0.00699300699300699,0.00381385769992343,0.831902280937573,10.3385129755913,"2D Spline"
"Farmington",2020,"AWY2","2020 AWY2 FMN","Alpha-Lattice","NDVI",194.53567254631,-48.267836273155,-0.0663847742349253,-0.00699300699300699,0.00381385769992343,0.831902280937573,10.942323761778,"2D Spline"
"Farmington",2020,"AWY2","2020 AWY2 FMN","Alpha-Lattice","NDRE2",195.316094548658,-48.6580472743292,-0.0663847742349253,-0.00699300699300699,0.00381385769992343,0.831902280937573,11.012638539835,"2D Spline"
"Pullman",2020,"AWY2","2020 AWY2 PUL","Alpha-Lattice","Control",130.436004543365,-17.2180022716827,-0.154355719024483,-0.00699300699300699,0.00381890645406886,0.991451475832355,8.76308799632302,"2D Spline"
"Pullman",2020,"AWY2","2020 AWY2 PUL","Alpha-Lattice","Can_Cover",132.369356773583,-17.1846783867913,-0.154355719024483,-0.00699300699300699,0.00381890645406886,0.991451475832355,9.08420739711868,"2D Spline"
"Pullman",2020,"AWY2","2020 AWY2 PUL","Alpha-Lattice","NDVI",128.191976452079,-15.0959882260397,-0.154355719024483,-0.00699300699300699,0.00381890645406886,0.991451475832355,7.22913528246544,"2D Spline"
"Pullman",2020,"AWY2","2020 AWY2 PUL","Alpha-Lattice","NDRE2",131.694974186982,-16.8474870934911,-0.154355719024483,-0.00699300699300699,0.00381890645406886,0.991451475832355,8.10729101934741,"2D Spline"
"Walla_Walla",2020,"AWY2","2020 AWY2 WAW","Alpha-Lattice","Control",153.023357855883,-28.5116789279413,-0.210400469660846,-0.00699300699300699,0.0037642946267733,0.999542303952249,10.7331460378781,"2D Spline"
"Walla_Walla",2020,"AWY2","2020 AWY2 WAW","Alpha-Lattice","Can_Cover",114.342828158827,-8.17141407941365,-0.210400469660846,-0.00699300699300699,0.0037642946267733,0.999542303952249,6.77152880924906,"2D Spline"
"Walla_Walla",2020,"AWY2","2020 AWY2 WAW","Alpha-Lattice","NDVI",97.7092121100855,0.145393944957235,-0.210400469660846,-0.00699300699300699,0.0037642946267733,0.999542303952249,7.82047803486236,"2D Spline"
"Walla_Walla",2020,"AWY2","2020 AWY2 WAW","Alpha-Lattice","NDRE2",42.8717037046015,27.5641481476993,-0.210400469660846,-0.00699300699300699,0.0037642946267733,0.999542303952249,4.19888911430506,"2D Spline"
"Pullman",2020,"Prelim","2020 Hard Prel PUL","Alpha-Lattice","Control",169.481287878315,-12.7406439391574,-0.18615086946238,-0.00465116279069767,0.0024816795016468,0.999865453340277,4.24728996014473,"2D Spline"
"Pullman",2020,"Prelim","2020 Hard Prel PUL","Alpha-Lattice","Can_Cover",169.207764174535,-11.6038820872677,-0.18615086946238,-0.00465116279069767,0.0024816795016468,0.999865453340277,4.17305322073171,"2D Spline"
"Pullman",2020,"Prelim","2020 Hard Prel PUL","Alpha-Lattice","NDVI",153.604133951705,-3.80206697585234,-0.18615086946238,-0.00465116279069767,0.0024816795016468,0.999865453340277,3.99289757334332,"2D Spline"
"Pullman",2020,"Prelim","2020 Hard Prel PUL","Alpha-Lattice","NDRE2",143.456387576012,1.27180621199417,-0.18615086946238,-0.00465116279069767,0.0024816795016468,0.999865453340277,3.8480356715903,"2D Spline"
"Walla_Walla",2020,"Prelim","2020 Hard Prel WAW","Alpha-Lattice","Control",155.026196810922,-5.51309840546108,-0.0845626584771856,-0.00465116279069767,0.00246953020700208,0.946088915344425,6.38147155476104,"2D Spline"
"Walla_Walla",2020,"Prelim","2020 Hard Prel WAW","Alpha-Lattice","Can_Cover",135.73043463288,5.13478268355993,-0.0845626584771856,-0.00465116279069767,0.00246953020700208,0.946088915344425,6.1612997179528,"2D Spline"
"Walla_Walla",2020,"Prelim","2020 Hard Prel WAW","Alpha-Lattice","NDVI",103.777213768978,21.111393115511,-0.0845626584771856,-0.00465116279069767,0.00246953020700208,0.946088915344425,5.67235089098775,"2D Spline"
"Walla_Walla",2020,"Prelim","2020 Hard Prel WAW","Alpha-Lattice","NDRE2",28.1264367218724,58.9367816390638,-0.0845626584771856,-0.00465116279069767,0.00246953020700208,0.946088915344425,4.1208691672698,"2D Spline"
"Lind",2020,"Prelim","2020 Lind Hard Prel","Alpha-Lattice","Control",118.336865151508,-5.16843257575396,-0.111232353458514,-0.0062111801242236,0.00335314784402292,0.965133232418068,10.6835801308969,"2D Spline"
"Lind",2020,"Prelim","2020 Lind Hard Prel","Alpha-Lattice","Can_Cover",37.9579715595409,36.0210142202296,-0.111232353458514,-0.0062111801242236,0.00335314784402292,0.965133232418068,12.0138541423173,"2D Spline"
"Lind",2020,"Prelim","2020 Lind Hard Prel","Alpha-Lattice","NDVI",43.7571969850875,33.1214015074562,-0.111232353458514,-0.0062111801242236,0.00335314784402292,0.965133232418068,8.47600722575893,"2D Spline"
"Lind",2020,"Prelim","2020 Lind Hard Prel","Alpha-Lattice","NDRE2",36.8876865010002,36.5561567494999,-0.111232353458514,-0.0062111801242236,0.00335314784402292,0.965133232418068,8.3552111193509,"2D Spline"
"Lind",2020,"Prelim","2020 LoRain Soft Prel LND","Alpha-Lattice","Control",178.264229315622,-23.1321146578109,-0.0882325618577001,-0.0050761421319797,0.00272954291367174,0.944269652745789,13.9561682653442,"2D Spline"
"Lind",2020,"Prelim","2020 LoRain Soft Prel LND","Alpha-Lattice","Can_Cover",39.2124941023948,47.3937529488026,-0.0882325618577001,-0.0050761421319797,0.00272954291367174,0.944269652745789,10.049298556262,"2D Spline"
"Lind",2020,"Prelim","2020 LoRain Soft Prel LND","Alpha-Lattice","NDVI",37.4824798261592,48.2587600869204,-0.0882325618577001,-0.0050761421319797,0.00272954291367174,0.944269652745789,7.50565483233036,"2D Spline"
"Lind",2020,"Prelim","2020 LoRain Soft Prel LND","Alpha-Lattice","NDRE2",53.9342480011973,40.0328759994013,-0.0882325618577001,-0.0050761421319797,0.00272954291367174,0.944269652745789,8.31073492841683,"2D Spline"
"Pullman",2020,"Prelim","2020 PUL SWW Prel #2","Alpha-Lattice","Control",137.045502911949,3.47724854402551,-0.0986433051724502,-0.00465116279069767,0.00249166282015636,0.970148814985318,6.13808096885992,"2D Spline"
"Pullman",2020,"Prelim","2020 PUL SWW Prel #2","Alpha-Lattice","Can_Cover",137.850825955506,4.07458702224712,-0.0986433051724502,-0.00465116279069767,0.00249166282015636,0.970148814985318,5.87688670901435,"2D Spline"
"Pullman",2020,"Prelim","2020 PUL SWW Prel #2","Alpha-Lattice","NDVI",134.935467118536,5.53226644073214,-0.0986433051724502,-0.00465116279069767,0.00249166282015636,0.970148814985318,5.11522562013347,"2D Spline"
"Pullman",2020,"Prelim","2020 PUL SWW Prel #2","Alpha-Lattice","NDRE2",129.152860586562,8.42356970671887,-0.0986433051724502,-0.00465116279069767,0.00249166282015636,0.970148814985318,5.16281902733607,"2D Spline"
"Pullman",2020,"Prelim","2020 SWW Prel PUL","Alpha-Lattice","Control",132.095947525894,5.95202623705316,-0.131744573836103,-0.00465116279069767,0.00248869714263145,0.994577188157956,3.82111657732692,"2D Spline"
"Pullman",2020,"Prelim","2020 SWW Prel PUL","Alpha-Lattice","Can_Cover",134.854401314752,5.5727993426238,-0.131744573836103,-0.00465116279069767,0.00248869714263145,0.994577188157956,3.88106816998915,"2D Spline"
"Pullman",2020,"Prelim","2020 SWW Prel PUL","Alpha-Lattice","NDVI",110.28576365214,17.8571181739298,-0.131744573836103,-0.00465116279069767,0.00248869714263145,0.994577188157956,3.24768730007057,"2D Spline"
"Pullman",2020,"Prelim","2020 SWW Prel PUL","Alpha-Lattice","NDRE2",109.172094366855,18.4139528165724,-0.131744573836103,-0.00465116279069767,0.00248869714263145,0.994577188157956,3.41981998581716,"2D Spline"
"Walla_Walla",2020,"Prelim","2020 SWW Prel WAW","Alpha-Lattice","Control",144.13661944721,-0.0683097236048127,-0.0437588212593166,-0.00465116279069767,0.00247036798597845,0.784309346910935,6.93790105518245,"2D Spline"
"Walla_Walla",2020,"Prelim","2020 SWW Prel WAW","Alpha-Lattice","Can_Cover",123.325363910093,11.3373180449536,-0.0437588212593166,-0.00465116279069767,0.00247036798597845,0.784309346910935,6.60242632333629,"2D Spline"
"Walla_Walla",2020,"Prelim","2020 SWW Prel WAW","Alpha-Lattice","NDVI",92.6209131480492,26.6895434259754,-0.0437588212593166,-0.00465116279069767,0.00247036798597845,0.784309346910935,6.39264757713866,"2D Spline"
"Walla_Walla",2020,"Prelim","2020 SWW Prel WAW","Alpha-Lattice","NDRE2",41.3793231976673,52.3103384011663,-0.0437588212593166,-0.00465116279069767,0.00247036798597845,0.784309346910935,4.98927624309487,"2D Spline"
"Kahlotus",2021,"AHR1","2021 AHR1 KAH","Alpha-Lattice","Control",102.12066597041,-15.0603329852051,-0.0722323928676223,-0.00934579439252336,0.00515768056642342,0.809390014521929,10.7345005745641,"2D Spline"
"Kahlotus",2021,"AHR1","2021 AHR1 KAH","Alpha-Lattice","Can_Cover",48.3883489478076,12.8058255260962,-0.0722323928676223,-0.00934579439252336,0.00515768056642342,0.809390014521929,7.81674614641023,"2D Spline"
"Kahlotus",2021,"AHR1","2021 AHR1 KAH","Alpha-Lattice","NDVI",70.6686731570125,1.66566342149375,-0.0722323928676223,-0.00934579439252336,0.00515768056642342,0.809390014521929,8.8360939202973,"2D Spline"
"Kahlotus",2021,"AHR1","2021 AHR1 KAH","Alpha-Lattice","NDRE2",69.8419664185747,2.07901679071266,-0.0722323928676223,-0.00934579439252336,0.00515768056642342,0.809390014521929,8.915046537444,"2D Spline"
"Lind",2021,"AHR1","2021 AHR1 LND","Alpha-Lattice","Control",82.1939976853705,-5.09699884268523,-0.124175548869753,-0.00934579439252336,0.00515593887963482,0.945111004839154,6.57718920658355,"2D Spline"
"Lind",2021,"AHR1","2021 AHR1 LND","Alpha-Lattice","Can_Cover",76.3494760112726,-1.17473800563632,-0.124175548869753,-0.00934579439252336,0.00515593887963482,0.945111004839154,7.14692104653069,"2D Spline"
"Lind",2021,"AHR1","2021 AHR1 LND","Alpha-Lattice","NDVI",75.8718088505738,-0.935904425286878,-0.124175548869753,-0.00934579439252336,0.00515593887963482,0.945111004839154,6.22846814688531,"2D Spline"
"Lind",2021,"AHR1","2021 AHR1 LND","Alpha-Lattice","NDRE2",72.6622635761348,0.668868211932576,-0.124175548869753,-0.00934579439252336,0.00515593887963482,0.945111004839154,8.83235506395556,"2D Spline"
"Pullman",2021,"AHR2","2021 AHR2 PUL","Alpha-Lattice","Control",49.2743477205244,11.3628261397378,0.784313763175102,-0.00934579439252336,0.00517817714731862,1.3808630618084e-28,29.5773245790122,"2D Spline"
"Pullman",2021,"AHR2","2021 AHR2 PUL","Alpha-Lattice","Can_Cover",30.1100965999371,21.9449517000314,0.784313763175102,-0.00934579439252336,0.00517817714731862,1.3808630618084e-28,23.2552309757892,"2D Spline"
"Pullman",2021,"AHR2","2021 AHR2 PUL","Alpha-Lattice","NDVI",8.00211379683373,32.9989431015831,0.784313763175102,-0.00934579439252336,0.00517817714731862,1.3808630618084e-28,21.2095358995497,"2D Spline"
"Pullman",2021,"AHR2","2021 AHR2 PUL","Alpha-Lattice","NDRE2",7.74694443798057,33.1265277810097,0.784313763175102,-0.00934579439252336,0.00517817714731862,1.3808630618084e-28,19.8120199134724,"2D Spline"
"Davenport",2021,"AWY1","2021 AWY1 DVP","Alpha-Lattice","Control",145.701470773669,-24.8507353868343,0.286875909648596,-0.00699300699300699,0.00381024953732921,9.64292195133457e-07,NA,"2D Spline"
"Davenport",2021,"AWY1","2021 AWY1 DVP","Alpha-Lattice","Can_Cover",95.2610430256016,1.3694784871992,0.286875909648596,-0.00699300699300699,0.00381024953732921,9.64292195133457e-07,NA,"2D Spline"
"Davenport",2021,"AWY1","2021 AWY1 DVP","Alpha-Lattice","NDVI",78.9184551561233,9.54077242193834,0.286875909648596,-0.00699300699300699,0.00381024953732921,9.64292195133457e-07,NA,"2D Spline"
"Davenport",2021,"AWY1","2021 AWY1 DVP","Alpha-Lattice","NDRE2",78.0430626664246,9.97846866678771,0.286875909648596,-0.00699300699300699,0.00381024953732921,9.64292195133457e-07,NA,"2D Spline"
"Harrington",2021,"AWY1","2021 AWY1 HRN","Alpha-Lattice","Control",154.878796426954,-29.4393982134772,-0.147240419999639,-0.00699300699300699,0.00379274609780339,0.988615486015967,8.53042437818116,"2D Spline"
"Harrington",2021,"AWY1","2021 AWY1 HRN","Alpha-Lattice","Can_Cover",122.028083376313,-12.0140416881564,-0.147240419999639,-0.00699300699300699,0.00379274609780339,0.988615486015967,7.40446028175705,"2D Spline"
"Harrington",2021,"AWY1","2021 AWY1 HRN","Alpha-Lattice","NDVI",123.332817204112,-12.6664086020559,-0.147240419999639,-0.00699300699300699,0.00379274609780339,0.988615486015967,7.03579344694829,"2D Spline"
"Harrington",2021,"AWY1","2021 AWY1 HRN","Alpha-Lattice","NDRE2",138.484284458322,-20.2421422291612,-0.147240419999639,-0.00699300699300699,0.00379274609780339,0.988615486015967,7.59599698049258,"2D Spline"
"Kahlotus",2021,"AWY1","2021 AWY1 KAH","Alpha-Lattice","Control",161.901548870009,-32.9507744350045,-0.109366621954521,-0.00699300699300699,0.00375973033926454,0.9524996899846,11.0077307588961,"2D Spline"
"Kahlotus",2021,"AWY1","2021 AWY1 KAH","Alpha-Lattice","Can_Cover",136.669984617117,-19.3349923085583,-0.109366621954521,-0.00699300699300699,0.00375973033926454,0.9524996899846,10.5901363584297,"2D Spline"
"Kahlotus",2021,"AWY1","2021 AWY1 KAH","Alpha-Lattice","NDVI",143.327346092744,-22.6636730463721,-0.109366621954521,-0.00699300699300699,0.00375973033926454,0.9524996899846,9.47085628999811,"2D Spline"
"Kahlotus",2021,"AWY1","2021 AWY1 KAH","Alpha-Lattice","NDRE2",147.033782526831,-24.5168912634154,-0.109366621954521,-0.00699300699300699,0.00375973033926454,0.9524996899846,9.61598547295013,"2D Spline"
"Lind",2021,"AWY1","2021 AWY1 LND","Alpha-Lattice","Control",131.393447811203,-17.6967239056016,-0.0823550268326044,-0.00699300699300699,0.00378643623202791,0.889659842576655,7.57565804090748,"2D Spline"
"Lind",2021,"AWY1","2021 AWY1 LND","Alpha-Lattice","Can_Cover",120.1066346369,-11.0533173184498,-0.0823550268326044,-0.00699300699300699,0.00378643623202791,0.889659842576655,6.97859875160607,"2D Spline"
"Lind",2021,"AWY1","2021 AWY1 LND","Alpha-Lattice","NDVI",102.312562086055,-2.15628104302774,-0.0823550268326044,-0.00699300699300699,0.00378643623202791,0.889659842576655,6.47412002243396,"2D Spline"
"Lind",2021,"AWY1","2021 AWY1 LND","Alpha-Lattice","NDRE2",91.8766685372972,3.06166573135138,-0.0823550268326044,-0.00699300699300699,0.00378643623202791,0.889659842576655,7.53301682047391,"2D Spline"
"Pullman",2021,"AWY1","2021 AWY1 PUL","Alpha-Lattice","Control",119.156007248165,-11.5780036240824,-0.113436516147579,-0.00699300699300699,0.00379831449867015,0.957927374685026,7.94542050250654,"2D Spline"
"Pullman",2021,"AWY1","2021 AWY1 PUL","Alpha-Lattice","Can_Cover",100.387704474898,-1.19385223744875,-0.113436516147579,-0.00699300699300699,0.00379831449867015,0.957927374685026,9.26237750682624,"2D Spline"
"Pullman",2021,"AWY1","2021 AWY1 PUL","Alpha-Lattice","NDVI",107.007294671259,-4.50364733562954,-0.113436516147579,-0.00699300699300699,0.00379831449867015,0.957927374685026,8.07105325283257,"2D Spline"
"Pullman",2021,"AWY1","2021 AWY1 PUL","Alpha-Lattice","NDRE2",110.099698406997,-6.04984920349854,-0.113436516147579,-0.00699300699300699,0.00379831449867015,0.957927374685026,7.25434556614391,"2D Spline"
"Ritzville",2021,"AWY1","2021 AWY1 RIT","Alpha-Lattice","Control",53.0894717917369,21.4552641041315,-0.379780912216522,-0.00699300699300699,0.00380397417332327,0.999999999249507,23.5730289717828,"2D Spline"
"Ritzville",2021,"AWY1","2021 AWY1 RIT","Alpha-Lattice","Can_Cover",28.7619630090167,34.6190184954917,-0.379780912216522,-0.00699300699300699,0.00380397417332327,0.999999999249507,14.1114920050845,"2D Spline"
"Ritzville",2021,"AWY1","2021 AWY1 RIT","Alpha-Lattice","NDVI",39.7130696631148,29.1434651684426,-0.379780912216522,-0.00699300699300699,0.00380397417332327,0.999999999249507,12.3246435498569,"2D Spline"
"Ritzville",2021,"AWY1","2021 AWY1 RIT","Alpha-Lattice","NDRE2",54.5228882404628,21.7385558797686,-0.379780912216522,-0.00699300699300699,0.00380397417332327,0.999999999249507,22.3102668427066,"2D Spline"
"Davenport",2021,"AWY2","2021 AWY2 DVP","Alpha-Lattice","Control",142.068274056867,-23.0341370284334,-0.226570061270671,-0.00699300699300699,0.00380719075181603,0.999813613336981,21.0774259236112,"2D Spline"
"Davenport",2021,"AWY2","2021 AWY2 DVP","Alpha-Lattice","Can_Cover",73.2634913310964,12.3682543344518,-0.226570061270671,-0.00699300699300699,0.00380719075181603,0.999813613336981,9.55914328809953,"2D Spline"
"Davenport",2021,"AWY2","2021 AWY2 DVP","Alpha-Lattice","NDVI",30.5836395167517,33.7081802416241,-0.226570061270671,-0.00699300699300699,0.00380719075181603,0.999813613336981,7.43040594831927,"2D Spline"
"Davenport",2021,"AWY2","2021 AWY2 DVP","Alpha-Lattice","NDRE2",45.0887507121278,26.4556246439361,-0.226570061270671,-0.00699300699300699,0.00380719075181603,0.999813613336981,10.6908014648215,"2D Spline"
"Pullman",2021,"AWY2","2021 AWY2 PUL","Alpha-Lattice","Control",144.816908577261,-24.4084542886307,-0.131044564498105,-0.00699300699300699,0.0037749225347193,0.978259260408054,6.86188262349306,"2D Spline"
"Pullman",2021,"AWY2","2021 AWY2 PUL","Alpha-Lattice","Can_Cover",121.264554086852,-11.6322770434258,-0.131044564498105,-0.00699300699300699,0.0037749225347193,0.978259260408054,6.55420524472089,"2D Spline"
"Pullman",2021,"AWY2","2021 AWY2 PUL","Alpha-Lattice","NDVI",94.5342429057784,1.7328785471108,-0.131044564498105,-0.00699300699300699,0.0037749225347193,0.978259260408054,5.34720259801979,"2D Spline"
"Pullman",2021,"AWY2","2021 AWY2 PUL","Alpha-Lattice","NDRE2",89.6542603572841,4.17286982135795,-0.131044564498105,-0.00699300699300699,0.0037749225347193,0.978259260408054,5.00990253295145,"2D Spline"
"Walla_Walla",2021,"AWY2","2021 AWY2 WAW","Alpha-Lattice","Control",134.504635144922,-19.2523175724609,-0.185599759577121,-0.00699300699300699,0.00377012975024799,0.998186133462228,4.90359958307979,"2D Spline"
"Walla_Walla",2021,"AWY2","2021 AWY2 WAW","Alpha-Lattice","Can_Cover",117.398401350018,-9.69920067500877,-0.185599759577121,-0.00699300699300699,0.00377012975024799,0.998186133462228,5.32377547596823,"2D Spline"
"Walla_Walla",2021,"AWY2","2021 AWY2 WAW","Alpha-Lattice","NDVI",110.111735451523,-6.05586772576154,-0.185599759577121,-0.00699300699300699,0.00377012975024799,0.998186133462228,7.96083532090375,"2D Spline"
"Walla_Walla",2021,"AWY2","2021 AWY2 WAW","Alpha-Lattice","NDRE2",118.741341860192,-10.3706709300962,-0.185599759577121,-0.00699300699300699,0.00377012975024799,0.998186133462228,7.4675703544477,"2D Spline"
"Pullman",2021,"Prelim","2021 HRW HiRain Prel PUL","Alpha-Lattice","Control",22.0390939212094,18.9804530393953,-0.431995228161655,-0.0112359550561798,0.00633564470991799,0.999999937536303,32.9126816128163,"2D Spline"
"Pullman",2021,"Prelim","2021 HRW HiRain Prel PUL","Alpha-Lattice","Can_Cover",4.38259028625279,28.8087048568736,-0.431995228161655,-0.0112359550561798,0.00633564470991799,0.999999937536303,26.4013994046637,"2D Spline"
"Pullman",2021,"Prelim","2021 HRW HiRain Prel PUL","Alpha-Lattice","NDVI",4.74428815500096,28.6278559224995,-0.431995228161655,-0.0112359550561798,0.00633564470991799,0.999999937536303,23.1345812310798,"2D Spline"
"Pullman",2021,"Prelim","2021 HRW HiRain Prel PUL","Alpha-Lattice","NDRE2",5.99681774601952,28.0015911269902,-0.431995228161655,-0.0112359550561798,0.00633564470991799,0.999999937536303,22.7044178656531,"2D Spline"
"Walla_Walla",2021,"Prelim","2021 HRW HiRain Prel WAW","Alpha-Lattice","Control",77.5386793367058,-8.76933966835288,-0.259851751583604,-0.0112359550561798,0.0061362968442915,0.999247637291121,4.73184454598994,"2D Spline"
"Walla_Walla",2021,"Prelim","2021 HRW HiRain Prel WAW","Alpha-Lattice","Can_Cover",55.6985731413973,3.15071342930133,-0.259851751583604,-0.0112359550561798,0.0061362968442915,0.999247637291121,3.80899856598157,"2D Spline"
"Walla_Walla",2021,"Prelim","2021 HRW HiRain Prel WAW","Alpha-Lattice","NDVI",62.4385658406786,-0.219282920339289,-0.259851751583604,-0.0112359550561798,0.0061362968442915,0.999247637291121,6.26436525896659,"2D Spline"
"Walla_Walla",2021,"Prelim","2021 HRW HiRain Prel WAW","Alpha-Lattice","NDRE2",49.5280055214063,6.23599723929686,-0.259851751583604,-0.0112359550561798,0.0061362968442915,0.999247637291121,4.9682137896576,"2D Spline"
"Lind",2021,"Prelim","2021 Lind HRW Prel","Alpha-Lattice","Control",103.027644033177,2.48617798341171,0.0486791735441531,-0.0062111801242236,0.00335932519214217,0.171808263318574,16.0012077524504,"2D Spline"
"Lind",2021,"Prelim","2021 Lind HRW Prel","Alpha-Lattice","Can_Cover",88.5006985882236,10.7496507058882,0.0486791735441531,-0.0062111801242236,0.00335932519214217,0.171808263318574,13.6492764337944,"2D Spline"
"Lind",2021,"Prelim","2021 Lind HRW Prel","Alpha-Lattice","NDVI",70.121229549597,19.9393852252015,0.0486791735441531,-0.0062111801242236,0.00335932519214217,0.171808263318574,8.02200884852804,"2D Spline"
"Lind",2021,"Prelim","2021 Lind HRW Prel","Alpha-Lattice","NDRE2",81.1413248036284,14.4293375981858,0.0486791735441531,-0.0062111801242236,0.00335932519214217,0.171808263318574,6.47594829101679,"2D Spline"
"Pullman",2021,"Prelim","2021 SWW HiRain Prel PUL","Alpha-Lattice","Control",118.912237974894,12.543881012553,0.127973326699891,-0.00465116279069767,0.00248233154543826,0.00388489967611813,18.2826702847111,"2D Spline"
"Pullman",2021,"Prelim","2021 SWW HiRain Prel PUL","Alpha-Lattice","Can_Cover",88.225776865725,28.8871115671375,0.127973326699891,-0.00465116279069767,0.00248233154543826,0.00388489967611813,15.4033941061784,"2D Spline"
"Pullman",2021,"Prelim","2021 SWW HiRain Prel PUL","Alpha-Lattice","NDVI",77.2280279944538,34.3859860027731,0.127973326699891,-0.00465116279069767,0.00248233154543826,0.00388489967611813,13.3311545887123,"2D Spline"
"Pullman",2021,"Prelim","2021 SWW HiRain Prel PUL","Alpha-Lattice","NDRE2",87.3073124041684,29.3463437979158,0.127973326699891,-0.00465116279069767,0.00248233154543826,0.00388489967611813,14.6489285721026,"2D Spline"
"Walla_Walla",2021,"Prelim","2021 SWW HiRain Prel WAW","Alpha-Lattice","Control",181.806602350441,-18.9033011752206,-0.164640620845457,-0.00465116279069767,0.0024384418255369,0.999402197582306,6.86435286844369,"2D Spline"
"Walla_Walla",2021,"Prelim","2021 SWW HiRain Prel WAW","Alpha-Lattice","Can_Cover",68.2917536687697,38.8541231656151,-0.164640620845457,-0.00465116279069767,0.0024384418255369,0.999402197582306,4.46016814776278,"2D Spline"
"Walla_Walla",2021,"Prelim","2021 SWW HiRain Prel WAW","Alpha-Lattice","NDVI",61.6157438146677,42.1921280926661,-0.164640620845457,-0.00465116279069767,0.0024384418255369,0.999402197582306,8.44080008105631,"2D Spline"
"Walla_Walla",2021,"Prelim","2021 SWW HiRain Prel WAW","Alpha-Lattice","NDRE2",59.8061549844152,43.0969225077924,-0.164640620845457,-0.00465116279069767,0.0024384418255369,0.999402197582306,8.09528368108065,"2D Spline"
"Davenport",2021,"Prelim","2021 SWW LoRain Prel DVP","Alpha-Lattice","Control",203.380834298854,-29.690417149427,-0.00182884525196621,-0.00465116279069767,0.00248924800015631,0.477444612841287,19.7251962563259,"2D Spline"
"Davenport",2021,"Prelim","2021 SWW LoRain Prel DVP","Alpha-Lattice","Can_Cover",131.39555214616,7.30222392691988,-0.00182884525196621,-0.00465116279069767,0.00248924800015631,0.477444612841287,9.99153477307336,"2D Spline"
"Davenport",2021,"Prelim","2021 SWW LoRain Prel DVP","Alpha-Lattice","NDVI",100.250600007119,22.8746999964407,-0.00182884525196621,-0.00465116279069767,0.00248924800015631,0.477444612841287,8.6139330568673,"2D Spline"
"Davenport",2021,"Prelim","2021 SWW LoRain Prel DVP","Alpha-Lattice","NDRE2",90.6671941606949,27.6664029196526,-0.00182884525196621,-0.00465116279069767,0.00248924800015631,0.477444612841287,7.9511902436846,"2D Spline"
"Lind",2021,"Prelim","2021 SWW LoRain Prel LND","Alpha-Lattice","Control",185.205374878426,-20.6026874392128,-0.111185587939669,-0.00465116279069767,0.00249148673729001,0.983591932135078,9.41151777500758,"2D Spline"
